Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,463,ARTICLE,463 Isartem Aravtem,,rb-dargot-sulam-463-isartem-aravtem,Article 463,,"עשרתם, ערבתם, הדליקו את הנר",,"Обогатились, перешли и зажгли свечу",,Artikel 463,,Artículo 463,,Makale 463,,"Збагатилися, перейшли і запалили свічку",
1,464,ARTICLE,464 Ki Tize 2,,rb-dargot-sulam-464-ki-tize-2,Article 464,,כי תצא למלחמה (ב'),,Когда выступишь на войну-2,,Artikel 464,,Artículo 464,,Makale 464,,Коли вирушиш на війну (2),
1,465,ARTICLE,465 Avodat Klal Ve Prat,,rb-dargot-sulam-465-avodat-klal-ve-prat,Article 465,,עבודת הכלל ועבודת הפרט,,Общая работа и индивидуальная работа,,Artikel 465,,Artículo 465,,Makale 465,,Спільна робота і індивідуальна робота,
1,466,ARTICLE,466 Milhemet Reshut Ve Mizva,,rb-dargot-sulam-466-milhemet-reshut-ve-mizva,Article 466,,מלחמת רשות ומלחמת מצוה,,Война территориальная и война как заповедь,,Artikel 466,,Artículo 466,,Makale 466,,Війна територіальна і війна як заповідь,
1,467,ARTICLE,467 Ve Rau Kol Amei,,rb-dargot-sulam-467-ve-rau-kol-amei,Article 467,,וראו כל עמי הארץ,,И увидят все народы земли,,Artikel 467,,Artículo 467,,Makale 467,,І побачать усі народи землі,
1,468,ARTICLE,468 Aiom Aze,,rb-dargot-sulam-468-aiom-aze,Article 468,,היום הזה ה' אלקיך מצוך,,"В сей день Господь, Бог твой, повелевает тебе",,Artikel 468,,Artículo 468,,Makale 468,,"У цей день Господь, Бог твій, наказує тобі",
1,469,ARTICLE,469 Be Kol Iom Iiu Hadashim,,rb-dargot-sulam-469-be-kol-iom-iiu-hadashim,Article 469,,בכל יום יהיו בעיניך חדשים,,Каждый день будет в ваших глазах как новый,,Artikel 469,,Artículo 469,,Makale 469,,Кожен день буде в ваших очах як новий,
1,470,ARTICLE,470 Ki Tavo,,rb-dargot-sulam-470-ki-tavo,Article 470,,והיה כי תבא,,И будет: когда придешь,,Artikel 470,,Artículo 470,,Makale 470,,"І станеться, як прийдеш",
1,471,ARTICLE,471 Atem Nizavim Aiom 2,,rb-dargot-sulam-471-atem-nizavim-aiom-2,Article 471,,אתם נצבים היום (ב'),,Все вы стоите сегодня-2,,Artikel 471,,Artículo 471,,Makale 471,,Всі ви стоїте сьогодні (2),
1,472,ARTICLE,472 Nistarot Leashem,,rb-dargot-sulam-472-nistarot-leashem,Article 472,,הנסתרות לה' אלקינו,,"Сокрытое - Господу, Богу нашему",,Artikel 472,,Artículo 472,,Makale 472,,"Приховане - Господу, Богу нашому",
1,473,ARTICLE,473 Zdonot Naasim Zhuiot,,rb-dargot-sulam-473-zdonot-naasim-zhuiot,Article 473,,זדונות נעשים לו כזכיות,,Злонамеренность обратится для него в заслуги,,Artikel 473,,Artículo 473,,Makale 473,,Зловмисність перетвориться для нього в заслуги,
1,474,ARTICLE,474 Vaishma Knaani,,rb-dargot-sulam-474-vaishma-knaani,Article 474,,וישמע הכנעני מלך ערד,,"И услышал кенаани, царь Арада",,Artikel 474,,Artículo 474,,Makale 474,,"І почув кенаані, цар Арада",
1,475,ARTICLE,475 Eezinu,,rb-dargot-sulam-475-eezinu,Article 475,,האזינו השמים,,"Внемлите, небеса",,Artikel 475,,Artículo 475,,Makale 475,,"Почуйте, небеса",
1,476,ARTICLE,476 Shir Lo Iarbe,,rb-dargot-sulam-476-shir-lo-iarbe,Article 476,,העשיר לא ירבה והדל לא ימעיט,,"Богатый не больше, а бедный не меньше",,Artikel 476,,Artículo 476,,Makale 476,,"Багатий не більше, а вбогий не менше",
1,477,ARTICLE,477 Ma Iesh Babait,,rb-dargot-sulam-477-ma-iesh-babait,Article 477,,מה יש לך בבית,,Что есть в доме твоём?,,Artikel 477,,Artículo 477,,Makale 477,,Що є в домі твоєму?,
1,478,ARTICLE,478 Het Korah,,rb-dargot-sulam-478-het-korah,Article 478,,מהו החטא של קרח,,В чем заключается грех Кораха?,,Artikel 478,,Artículo 478,,Makale 478,,У чому полягає гріх Кораха?,
1,479,ARTICLE,479 Lo Tite Mishpat,,rb-dargot-sulam-479-lo-tite-mishpat,Article 479,,לא תטה משפט,,Не покриви судом,,Artikel 479,,Artículo 479,,Makale 479,,Не викриви судом,
1,480,ARTICLE,480 Makom Ivhar Ashem,,rb-dargot-sulam-480-makom-ivhar-ashem,Article 480,,המקום אשר יבחר ה',,"Место, которое изберет Господь",,Artikel 480,,Artículo 480,,Makale 480,,"Місце, яке вибере Господь",
1,481,ARTICLE,481 Kol Aolam Nizon 2,,rb-dargot-sulam-481-kol-aolam-nizon-2,Article 481,,כל העולם ניזון בשביל חנינא בני (ב'),,"Весь мир насыщается в заслугу Ханины, Моего сына-2",,Artikel 481,,Artículo 481,,Makale 481,,"Весь світ насичується в заслугу Ханіни, Мого сина (2)",
1,482,ARTICLE,482 Darka Shel Tora 2,,rb-dargot-sulam-482-darka-shel-tora-2,Article 482,,כך היא דרכה של תורה (ב'),,Таков путь Торы-2,,Artikel 482,,Artículo 482,,Makale 482,,Такий шлях Тори (2),
1,483,ARTICLE,483 Siag Hohma Shtika 2,,rb-dargot-sulam-483-siag-hohma-shtika-2,Article 483,,סייג לחכמה שתיקה (ב'),,Ограда мудрости – молчание-2,,Artikel 483,,Artículo 483,,Makale 483,,Огорожа мудрості - мовчання (2),
1,484,ARTICLE,484 Ioav Ashem Iohiah,,rb-dargot-sulam-484-ioav-ashem-iohiah,Article 484,,את אשר יאהב ה' יוכיח,,"Кого любит Господь, того наказывает",,Artikel 484,,Artículo 484,,Makale 484,,"Кого любить Господь, того карає",
1,485,ARTICLE,485 Ve Morahem,,rb-dargot-sulam-485-ve-morahem,Article 485,,ומוראכם וחתכם,,И страх пред вами и трепет пред вами,,Artikel 485,,Artículo 485,,Makale 485,,І страх перед вами і трепет перед вами,
1,486,ARTICLE,486 Thilat Adibur,,rb-dargot-sulam-486-thilat-adibur,Article 486,,תחילת דבור הוא מאין סוף,,Сокрытое - Творцу,,Artikel 486,,Artículo 486,,Makale 486,,Приховане - Творцю,
1,487,ARTICLE,487 Razon Lekabel,,rb-dargot-sulam-487-razon-lekabel,Article 487,,ענין רצון לקבל,,Желание получать,,Artikel 487,,Artículo 487,,Makale 487,,Бажання отримувати,
1,488,ARTICLE,488 Levushei Neshama,,rb-dargot-sulam-488-levushei-neshama,Article 488,,לבושי הנשמה,,Облачения души,,Artikel 488,,Artículo 488,,Makale 488,,Одяг душі,
1,489,ARTICLE,489 Beal Korheha 2,,rb-dargot-sulam-489-beal-korheha-2,Article 489,,בעל כורחך (ב'),,Не по своей воле-2,,Artikel 489,,Artículo 489,,Makale 489,,Не з своєї волі (2),
1,490,ARTICLE,490 Kishutei Kala,,rb-dargot-sulam-490-kishutei-kala,Article 490,,קישוטי כלה,,Украшения невесты,,Artikel 490,,Artículo 490,,Makale 490,,Прикраси нареченої,
1,491,ARTICLE,491 Aliiat Man 2,,rb-dargot-sulam-491-aliiat-man-2,Article 491,,"עליית מ""ן (ב')",,"Поднятие МА""Н-2",,Artikel 491,,Artículo 491,,Makale 491,,Підняття МАН (2),
1,492,ARTICLE,492 Shar Mivza,,rb-dargot-sulam-492-shar-mivza,Article 492,,שכר מצוה,,Вознаграждение за выполнение заповеди,,Artikel 492,,Artículo 492,,Makale 492,,Винагорода за виконання заповіді,
1,493,ARTICLE,493 Ben Zadik,,rb-dargot-sulam-493-ben-zadik,Article 493,,בן צדיק ובן רשע,,Сын праведника и сын грешника,,Artikel 493,,Artículo 493,,Makale 493,,Син праведника і син грішника,
1,494,ARTICLE,494 Ein Iraa,,rb-dargot-sulam-494-ein-iraa,Article 494,,אין יראה אלא במקום שלמות,,"Не боязнь, а состояние совершенства",,Artikel 494,,Artículo 494,,Makale 494,,"Не страх, а стан досконалості",
1,495,ARTICLE,495 Ala,,rb-dargot-sulam-495-ala,Article 495,,עלה הקדוש ברוך הוא,,Вознесся Творец,,Artikel 495,,Artículo 495,,Makale 495,,Вознісся Творець,
1,496,ARTICLE,496 Dereh Emet,,rb-dargot-sulam-496-dereh-emet,Article 496,,דרך אמת,,Путь истины,,Artikel 496,,Artículo 496,,Makale 496,,Шлях істини,
1,497,ARTICLE,497 Baruh Ata,,rb-dargot-sulam-497-baruh-ata,Article 497,,ברוך אתה,,Благословен Ты,,Artikel 497,,Artículo 497,,Makale 497,,Благословен Ти,
1,498,ARTICLE,498 Im Shamu Tishmeu,,rb-dargot-sulam-498-im-shamu-tishmeu,Article 498,,והיה אם שמוע תשמעו,,И будет: если вы будете послушы,,Artikel 498,,Artículo 498,,Makale 498,,І буде: якщо ви будете слухняні,
1,499,ARTICLE,499 Ani Zehu Malhut,,rb-dargot-sulam-499-ani-zehu-malhut,Article 499,,אני זהו המלכות,,Я - это Малхут,,Artikel 499,,Artículo 499,,Makale 499,,Я - це Малхут,
1,500,ARTICLE,500 Be Ealutha 2,,rb-dargot-sulam-500-be-ealutha-2,Article 500,,בהעלותך את הנרות (ב'),,Когда возжигаешь лампады-2,,Artikel 500,,Artículo 500,,Makale 500,,Коли запалюєш лампади (2),
1,501,ARTICLE,501 Midat Emet 1,,rb-dargot-sulam-501-midat-emet-1,Article 501,,מדת האמת (א'),,Мера истины-1,,Artikel 501,,Artículo 501,,Makale 501,,Міра істини (1),
1,502,ARTICLE,502 Im Aadam Menazeah,,rb-dargot-sulam-502-im-aadam-menazeah,Article 502,,"אם האדם מנצח, ה' שמח",,Если человек побеждает - Творец радуется,,Artikel 502,,Artículo 502,,Makale 502,,Якщо людина перемагає - Творець радіє,
1,503,ARTICLE,503 Inian Shotfut,,rb-dargot-sulam-503-inian-shotfut,Article 503,,ענין שותפות,,Партнёрство,,Artikel 503,,Artículo 503,,Makale 503,,Партнерство,
1,504,ARTICLE,504 Sod Ashem,,rb-dargot-sulam-504-sod-ashem,Article 504,,סוד ה' ליראיו,,Тайна Господня – для боящихся Его,,Artikel 504,,Artículo 504,,Makale 504,,"Таємниця Господня - для тих, хто боїться Його",
1,505,ARTICLE,505 Hesed Shel Emet,,rb-dargot-sulam-505-hesed-shel-emet,Article 505,,חסד של אמת,,Истинная милость,,Artikel 505,,Artículo 505,,Makale 505,,Справжня милість,
1,506,ARTICLE,506 Azileinu Mi Roim,,rb-dargot-sulam-506-azileinu-mi-roim,Article 506,,הצילנו מיד הרועים,,Избавил нас от руки пастухов,,Artikel 506,,Artículo 506,,Makale 506,,Визволив нас від руки пастухів,
1,507,ARTICLE,507 Mahu Simha,,rb-dargot-sulam-507-mahu-simha,Article 507,,מהו שמחה,,Что такое радость,,Artikel 507,,Artículo 507,,Makale 507,,Що таке радість,
1,508,ARTICLE,508 Inian Aliiat Malhut,,rb-dargot-sulam-508-inian-aliiat-malhut,Article 508,,ענין עלית מלכות לבינה,,Подъём Малхут в Бину,,Artikel 508,,Artículo 508,,Makale 508,,Підйом Малхут в Біну,
1,509,ARTICLE,509 Gilui Ahavat Ashem,,rb-dargot-sulam-509-gilui-ahavat-ashem,Article 509,,גילוי אהבת ה',,Раскрытие любви к Творцу,,Artikel 509,,Artículo 509,,Makale 509,,Розкриття любові до Творця,
1,510,ARTICLE,510 Nistarot Niglot,,rb-dargot-sulam-510-nistarot-niglot,Article 510,,נסתרות ונגלות,,Скрытие и раскрытие,,Artikel 510,,Artículo 510,,Makale 510,,Приховання та розкриття,
1,511,ARTICLE,511 Kav Emzaii,,rb-dargot-sulam-511-kav-emzaii,Article 511,,קו אמצעי,,Средняя линия,,Artikel 511,,Artículo 511,,Makale 511,,Середня лінія,
1,512,ARTICLE,512 Holek Shalom,,rb-dargot-sulam-512-holek-shalom,Article 512,,חולק על שלום,,Противоречащий миру,,Artikel 512,,Artículo 512,,Makale 512,,"Той, хто перечить світу",
1,513,ARTICLE,513 Mekoshesh Ezim,,rb-dargot-sulam-513-mekoshesh-ezim,Article 513,,מקושש עצים,,Собирающий деревья,,Artikel 513,,Artículo 513,,Makale 513,,Збирач дерев,
1,514,ARTICLE,514 Ahnasat Orhim 2,,rb-dargot-sulam-514-ahnasat-orhim-2,Article 514,,הכנסת אורחים (ב'),,Гостеприимство-1,,Artikel 514,,Artículo 514,,Makale 514,,Гостинність (1),
1,515,ARTICLE,515 Inian Mekifim,,rb-dargot-sulam-515-inian-mekifim,Article 515,,ענין המקיפים,,Окружающий свет,,Artikel 515,,Artículo 515,,Makale 515,,Навколишнє світло,
1,516,ARTICLE,516 Inian Naal,,rb-dargot-sulam-516-inian-naal,Article 516,,ענין נעל,,Туфля,,Artikel 516,,Artículo 516,,Makale 516,,Черевик,
1,517,ARTICLE,517 Hukat Tora,,rb-dargot-sulam-517-hukat-tora,Article 517,,חקת התורה,,Закон Учения (Торы),,Artikel 517,,Artículo 517,,Makale 517,,Закон Вчення (Тори),
1,518,ARTICLE,518 Ha Ba Letame,,rb-dargot-sulam-518-ha-ba-letame,Article 518,,הבא לטמא,,Идущему за нечистотой,,Artikel 518,,Artículo 518,,Makale 518,,Тому хто йде за нечистотою,
1,519,ARTICLE,519 Inian Zimzum,,rb-dargot-sulam-519-inian-zimzum,Article 519,,ענין הצמצום,,Сокращение,,Artikel 519,,Artículo 519,,Makale 519,,Скорочення,
1,520,ARTICLE,520 Izal Maim,,rb-dargot-sulam-520-izal-maim,Article 520,,יזל מים מדליו,,Растекаются воды из ведер его,,Artikel 520,,Artículo 520,,Makale 520,,Розтікаються води з відер його,
1,521,ARTICLE,521 Bhinat Daat Sholetet,,rb-dargot-sulam-521-bhinat-daat-sholetet,Article 521,,בחינת דעת השולטת באדם,,Знания управляют человеком,,Artikel 521,,Artículo 521,,Makale 521,,Знання управляють людиною,
1,522,ARTICLE,522 Iamim Nikra Shlemut,,rb-dargot-sulam-522-iamim-nikra-shlemut,Article 522,,ימין נקרא שלימות,,Правое называется совершенством,,Artikel 522,,Artículo 522,,Makale 522,,Праве називається досконалістю,
1,523,ARTICLE,523 Leolid Ben Ve Bat,,rb-dargot-sulam-523-leolid-ben-ve-bat,Article 523,,מהו להוליד בן ובת בעבודה,,Что значит - породить сына и дочь в работе?,,Artikel 523,,Artículo 523,,Makale 523,,Що означає - породити сина і доньку в роботі?,
1,524,ARTICLE,524 Mahu Bala Maror,,rb-dargot-sulam-524-mahu-bala-maror,Article 524,,"מהו בלע מרור לא יצא, בעבודה",,Что значит - не вышло проглотить горечь?,,Artikel 524,,Artículo 524,,Makale 524,,Що означає - не вийшло проковтнути гіркоту?,
1,525,ARTICLE,525 Gimel Kavim,,rb-dargot-sulam-525-gimel-kavim,Article 525,,ג' קוים (ג'),,Три линии-3,,Artikel 525,,Artículo 525,,Makale 525,,Три лінії (3),
1,526,ARTICLE,526 Bekol Levavha,,rb-dargot-sulam-526-bekol-levavha,Article 526,,בכל לבבך,,Всем сердцем твоим,,Artikel 526,,Artículo 526,,Makale 526,,Всім серцем твоїм,
1,527,ARTICLE,527 Elokei Israel,,rb-dargot-sulam-527-elokei-israel,Article 527,,אלקי ישראל,,Бог Исраэля,,Artikel 527,,Artículo 527,,Makale 527,,Бог Ісраеля,
1,528,ARTICLE,528 Tfila,,rb-dargot-sulam-528-tfila,Article 528,,תפלה,,Молитва,,Artikel 528,,Artículo 528,,Makale 528,,Молитва,
1,529,ARTICLE,529 Natati Leha Birkati,,rb-dargot-sulam-529-natati-leha-birkati,Article 529,,ונתתי לך את ברכתי,,И я дам тебе Моё благословение,,Artikel 529,,Artículo 529,,Makale 529,,І Я дам тобі Моє благословення,
1,530,ARTICLE,530 Tnua Mihamat Busha,,rb-dargot-sulam-530-tnua-mihamat-busha,Article 530,,תנועה מחמת בושה,,"Движение, вызванное стыдом",,Artikel 530,,Artículo 530,,Makale 530,,"Рух, викликаний соромом",
1,531,ARTICLE,531 Ikar Tikun,,rb-dargot-sulam-531-ikar-tikun,Article 531,,עיקר התיקון,,Принцип исправления,,Artikel 531,,Artículo 531,,Makale 531,,Принцип виправлення,
1,532,ARTICLE,532 Ikar Bhira,,rb-dargot-sulam-532-ikar-bhira,Article 532,,עיקר הבחירה,,Принцип выбора,,Artikel 532,,Artículo 532,,Makale 532,,Принцип вибору,
1,533,ARTICLE,533 Ashem Mekarev,,rb-dargot-sulam-533-ashem-mekarev,Article 533,,ה' מקרב האדם,,Творец приближает человека,,Artikel 533,,Artículo 533,,Makale 533,,Творець наближає людину,
1,534,ARTICLE,534 Inian Hatan,,rb-dargot-sulam-534-inian-hatan,Article 534,,ענין חתן,,Жених,,Artikel 534,,Artículo 534,,Makale 534,,Наречений,
1,535,ARTICLE,535 Kos Kidush,,rb-dargot-sulam-535-kos-kidush,Article 535,,כוס של קידוש,,Чаша благословения,,Artikel 535,,Artículo 535,,Makale 535,,Чаша благословіння,
1,536,ARTICLE,536 Eser Taaser,,rb-dargot-sulam-536-eser-taaser,Article 536,,עשר תעשר,,Отделяй десятину,,Artikel 536,,Artículo 536,,Makale 536,,Відокремлюй десятину,
1,537,ARTICLE,537 Ahodesh Aze,,rb-dargot-sulam-537-ahodesh-aze,Article 537,,החודש הזה לכם,,Этот месяц для вас,,Artikel 537,,Artículo 537,,Makale 537,,Цей місяць для вас,
1,538,ARTICLE,538 Noten Lo Briti,,rb-dargot-sulam-538-noten-lo-briti,Article 538,,הנני נותן לו בריתי שלום,,Вот Я даю ему Мой завет мира,,Artikel 538,,Artículo 538,,Makale 538,,Ось Я даю йому Мій заповіт миру,
1,539,ARTICLE,539 Sheelot Shvua Israel,,rb-dargot-sulam-539-sheelot-shvua-israel,Article 539,,"שאלות על ""שובה ישראל""",,"Вопросы о ""И возвратится Израиль""",,Artikel 539,,Artículo 539,,Makale 539,,"Питання про  ""І повернеться Ізраїль""",
1,540,ARTICLE,540 Mezonot,,rb-dargot-sulam-540-mezonot,Article 540,,מזונות,,Пища,,Artikel 540,,Artículo 540,,Makale 540,,Пожива,
1,541,ARTICLE,541 Birzot Ashem Darkei Ish,,rb-dargot-sulam-541-birzot-ashem-darkei-ish,Article 541,,ברצות ה' דרכי איש,,Если Господь благоволит к путям человека,,Artikel 541,,Artículo 541,,Makale 541,,Якщо Господь прихильно ставиться до шляхів людини,
1,542,ARTICLE,542 Shvua Israel 2,,rb-dargot-sulam-542-shvua-israel-2,Article 542,,שובה ישראל (ב'),,И возвратится Израиль-2,,Artikel 542,,Artículo 542,,Makale 542,,І повернеться Ізраїль (2),
1,543,ARTICLE,543 Tagid Bnei Israel,,rb-dargot-sulam-543-tagid-bnei-israel,Article 543,,תגיד לבני ישראל,,Возгласи сынам Исраэля,,Artikel 543,,Artículo 543,,Makale 543,,Проголоси синам Ісраеля,
1,544,ARTICLE,544 Aiir Pere,,rb-dargot-sulam-544-aiir-pere,Article 544,,עייר פרא אדם יולד,,(Подобным) дикому ослу рождается человек,,Artikel 544,,Artículo 544,,Makale 544,,Диким віслюком народжується людина,
1,545,ARTICLE,545 Yegia Ve Mezia,,rb-dargot-sulam-545-yegia-ve-mezia,Article 545,,יגיעה ומציאה,,Усилие и достижение,,Artikel 545,,Artículo 545,,Makale 545,,Зусилля і досягнення,
1,546,ARTICLE,546 Akol Asa Iafe,,rb-dargot-sulam-546-akol-asa-iafe,Article 546,,את הכל עשה יפה בעתו,,Все создал Он прекрасным в свое время,,Artikel 546,,Artículo 546,,Makale 546,,Все створив Він прекрасним у свій час,
1,547,ARTICLE,547 Midat Zeirut,,rb-dargot-sulam-547-midat-zeirut,Article 547,,מדת זהירות,,Качества осторожности,,Artikel 547,,Artículo 547,,Makale 547,,Якості обержності,
1,548,ARTICLE,548 Maase Ve Shmia,,rb-dargot-sulam-548-maase-ve-shmia,Article 548,,מעשה ושמיעה,,Действие и слушание (восприятие),,Artikel 548,,Artículo 548,,Makale 548,,Дія і слухання (сприйняття),
1,549,ARTICLE,549 Argashat Hisaron,,rb-dargot-sulam-549-argashat-hisaron,Article 549,,הרגשת החסרון,,Ощущение недостатка,,Artikel 549,,Artículo 549,,Makale 549,,Відчуття нестачі,
1,550,ARTICLE,550 Im Tevakeshna,,rb-dargot-sulam-550-im-tevakeshna,Article 550,,אם תבקשנה ככסף,,"Если будешь искать его, как серебра",,Artikel 550,,Artículo 550,,Makale 550,,"Якщо будеш шукати його, наче срібла",
1,551,ARTICLE,551 Tora Tavlin,,rb-dargot-sulam-551-tora-tavlin,Article 551,,תורה תבלין,,Тора как пряность (приправа),,Artikel 551,,Artículo 551,,Makale 551,,Тора мов пряність (приправа),
1,552,ARTICLE,552 Ba Letaer 1,,rb-dargot-sulam-552-ba-letaer-1,Article 552,,הבא לטהר מסייעים אותו (א'),,Стремящийся к чистоте получает Его помощь-1,,Artikel 552,,Artículo 552,,Makale 552,,"Той, хто прагне до чистоти, отримає Його поміч (1)",
1,553,ARTICLE,553 Nistar Nigle,,rb-dargot-sulam-553-nistar-nigle,Article 553,,הבחן בין נסתר ונגלה,,Различие между скрытием и раскрытием,,Artikel 553,,Artículo 553,,Makale 553,,Різниця між прихованням і розкриттям,
1,554,ARTICLE,554 Koah Mahshava,,rb-dargot-sulam-554-koah-mahshava,Article 554,,כוח המחשבה,,Сила мысли,,Artikel 554,,Artículo 554,,Makale 554,,Сила думки,
1,555,ARTICLE,555 Galut Shhina,,rb-dargot-sulam-555-galut-shhina,Article 555,,גלות השכינה,,Изгнание Божественного присутствия,,Artikel 555,,Artículo 555,,Makale 555,,Вигнання Божественної присутності,
1,556,ARTICLE,556 Atora Mishloah,,rb-dargot-sulam-556-atora-mishloah,Article 556,,"התורה מלשון ""ירה יירה""",,"Тора от слова ""выстрел""",,Artikel 556,,Artículo 556,,Makale 556,,"Тора від слова ""вистріл""",
1,557,ARTICLE,557 Inian Or Hozer,,rb-dargot-sulam-557-inian-or-hozer,Article 557,,ענין אור חוזר,,Отраженный свет,,Artikel 557,,Artículo 557,,Makale 557,,Відбите світло,
1,558,ARTICLE,558 Razon Le Ruhaniut,,rb-dargot-sulam-558-razon-le-ruhaniut,Article 558,,רצון לרוחניות,,Желание к Духовному,,Artikel 558,,Artículo 558,,Makale 558,,Бажання до Духовного,
1,559,ARTICLE,559 Mea Brahot,,rb-dargot-sulam-559-mea-brahot,Article 559,,מאה ברכות,,Сто благословений,,Artikel 559,,Artículo 559,,Makale 559,,Сто благословінь,
1,560,ARTICLE,560 Toldot,,rb-dargot-sulam-560-toldot,Article 560,,תולדות,,Порождённые (родословная),,Artikel 560,,Artículo 560,,Makale 560,,Породжені (родовід),
1,561,ARTICLE,561 Nefesh Israel,,rb-dargot-sulam-561-nefesh-israel,Article 561,,נפש ישראל,,Душа Израиля,,Artikel 561,,Artículo 561,,Makale 561,,Душа Ізраїлю,
1,562,ARTICLE,562 Hohma Ve Tfila,,rb-dargot-sulam-562-hohma-ve-tfila,Article 562,,חכמה ותפילה,,Мудрость (наука) и молитва,,Artikel 562,,Artículo 562,,Makale 562,,Мудрість (наука) і молитва,
1,563,ARTICLE,563 Agdarot 2,,rb-dargot-sulam-563-agdarot-2,Article 563,,הגדרות (ב'),,Определения-2,,Artikel 563,,Artículo 563,,Makale 563,,Визначення (2),
1,564,ARTICLE,564 Esh Ruah Maim,,rb-dargot-sulam-564-esh-ruah-maim,Article 564,,"אש, רוח, מים, עפר",,"Огонь, ветер, вода, земля",,Artikel 564,,Artículo 564,,Makale 564,,"Вогонь, вітер, вода, земля",
1,565,ARTICLE,565 Aiom Leasotam,,rb-dargot-sulam-565-aiom-leasotam,Article 565,,היום לעשותם,,Сегодня исполнять их,,Artikel 565,,Artículo 565,,Makale 565,,Сьогодні виконувати їх,
1,566,ARTICLE,566 Leapil Zeram,,rb-dargot-sulam-566-leapil-zeram,Article 566,,להפיל זרעם בגוים,,И потомство их повергнет среди народов,,Artikel 566,,Artículo 566,,Makale 566,,І потомство їх повалить серед народів,
1,567,ARTICLE,567 Midat Emet 2,,rb-dargot-sulam-567-midat-emet-2,Article 567,,מדת האמת (ב'),,Мера истины-2,,Artikel 567,,Artículo 567,,Makale 567,,Міра істини (2),
1,568,ARTICLE,568 Inian Iamin Smol,,rb-dargot-sulam-568-inian-iamin-smol,Article 568,,ענין ימין ושמאל,,Правое и левое,,Artikel 568,,Artículo 568,,Makale 568,,Праве і ліве,
1,569,ARTICLE,569 Inian Korban,,rb-dargot-sulam-569-inian-korban,Article 569,,ענין קרבן,,Пришедшему исправиться,,Artikel 569,,Artículo 569,,Makale 569,,"Тому, який прийшов виправитися",
1,570,ARTICLE,570 Asaga Klalit Pratit,,rb-dargot-sulam-570-asaga-klalit-pratit,Article 570,,השגה כללית ופרטית,,Постижение общее и частное,,Artikel 570,,Artículo 570,,Makale 570,,Осягнення загальне і часткове,
1,571,ARTICLE,571 Hu Ve Shmo Ehad,,rb-dargot-sulam-571-hu-ve-shmo-ehad,Article 571,,הוא ושמו אחד,,Он и Имя Его едино,,Artikel 571,,Artículo 571,,Makale 571,,Він і Ім'я Його єдине,
1,572,ARTICLE,572 Shnei Iegiot,,rb-dargot-sulam-572-shnei-iegiot,Article 572,,שני יגיעות,,Два усилия,,Artikel 572,,Artículo 572,,Makale 572,,Два зусилля,
1,573,ARTICLE,573 Vaiiruu Mimha,,rb-dargot-sulam-573-vaiiruu-mimha,Article 573,,ויראו ממך,,И убоятся они тебя,,Artikel 573,,Artículo 573,,Makale 573,,І будуть боятися вони тебе,
1,574,ARTICLE,574 Ki Tavo,,rb-dargot-sulam-574-ki-tavo,Article 574,,כי תבא,,Когда придешь,,Artikel 574,,Artículo 574,,Makale 574,,Коли прийдеш,
1,575,ARTICLE,575 Tearat Avoda,,rb-dargot-sulam-575-tearat-avoda,Article 575,,טהרת העבודה,,Чистота работы,,Artikel 575,,Artículo 575,,Makale 575,,Чистота роботи,
1,576,ARTICLE,576 Tavshil Shabbat,,rb-dargot-sulam-576-tavshil-shabbat,Article 576,,תבשיל של שבת,,Субботнее варёное кушанье,,Artikel 576,,Artículo 576,,Makale 576,,Суботня варена страва,
1,577,ARTICLE,577 Beinian Matara,,rb-dargot-sulam-577-beinian-matara,Article 577,,בענין המטרה,,О цели,,Artikel 577,,Artículo 577,,Makale 577,,Про мету,
1,578,ARTICLE,578 Mahazit 2,,rb-dargot-sulam-578-mahazit-2,Article 578,,מחצית השקל (ב'),,Половина шекеля-2,,Artikel 578,,Artículo 578,,Makale 578,,Половина шекеля (2),
1,579,ARTICLE,579 Ve Asiroti Lev Even,,rb-dargot-sulam-579-ve-asiroti-lev-even,Article 579,,והסירותי את לב האבן,,И удалю (из плоти вашей) сердце каменное,,Artikel 579,,Artículo 579,,Makale 579,,І видалю (з плоті вашої) серце кам'яне,
1,580,ARTICLE,580 Shahen Tov Ve Ra,,rb-dargot-sulam-580-shahen-tov-ve-ra,Article 580,,שכן טוב ושכן רע,,Сосед хороший и сосед плохой,,Artikel 580,,Artículo 580,,Makale 580,,Сусід хороший і сусід поганий,
1,581,ARTICLE,581 Maase Mahria,,rb-dargot-sulam-581-maase-mahria,Article 581,,המעשה הוא המכריע,,Действие решает,,Artikel 581,,Artículo 581,,Makale 581,,Дія вирішує,
1,582,ARTICLE,582 She Ishto Mefarneso,,rb-dargot-sulam-582-she-ishto-mefarneso,Article 582,,מי שאשתו מפרנסתו,,У кого жена от его заработка,,Artikel 582,,Artículo 582,,Makale 582,,У кого дружина від його заробітку,
1,583,ARTICLE,583 Zadik Ve Rasha,,rb-dargot-sulam-583-zadik-ve-rasha,Article 583,,צדיק ורשע,,Праведник и грешник,,Artikel 583,,Artículo 583,,Makale 583,,Праведник і грішник,
