Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,153,ARTICLE,153 Machshava Hi Tolada,,bs-shamati-153-machshava-hi-tolada,153. A Thought Is an Upshot of the Desire,,קנג. המחשבה היא תולדה מהרצון,,153. Мысль - следствие желания,,153. Der Gedanke ist das Ergebnis des Wunsches,,153. Un pensamiento es el resultado de un deseo,,153. Düşünce arzunun sonucudur,,153. Думка - наслідок бажання,
1,154,ARTICLE,154 I Efshar Lihiyot,,bs-shamati-154-i-efshar-lihiyot,154. There Cannot Be an Empty Space in the World,,קנד. אי אפשר להיות חלל ריק בעולם,,154. В мире не должно быть пустоты,,154. Es kann keinen unausgefüllten Raum in der Welt geben,,154. No puede haber un espacio vacío en el mundo,,154. Dünyada boş bir alan olamaz,,154. У світі не повинно бути порожнечі,
1,155,ARTICLE,155 Nekiut Guf,,bs-shamati-155-nekiut-guf,155. The Cleanness of the Body,,קנה. נקיות הגוף,,155. Чистота тела,,155. Reinheit des Körpers,,155. La limpieza del cuerpo,,155. Bedenin temizliği,,155. Чистота тіла,
1,156,ARTICLE,156 Pen Lakach,,bs-shamati-156-pen-lakach,156. Lest He Take of the Tree of Life,,קנו. פן לקח מעץ החיים,,156. Дабы не взял от Древа жизни,,156. Dass er nicht nehme vom Baum des Lebens,,156. Para que no tome del Árbol de la Vida,,"156. O, hayat ağacında yemesin diye",,156. Щоб не взяв з Дерева життя,
1,157,ARTICLE,157 Ani Yeshena,,bs-shamati-157-ani-yeshena,157. I Am Asleep but My Heart Is Awake,,קנז. אני ישנה וליבי ער,,"157. Я сплю, но бодрствует сердце мое",,"157. Ich schlafe, aber mein Herz ist wach",,"157. Yo estoy dormido, pero mi corazón está despierto",,157. Uykudayım ama kalbim uyanık,,"157. Я сплю, але не спить серце моє",
1,158,ARTICLE,158 Taam She Lo Noagim,,bs-shamati-158-taam-she-lo-noagim,158. The Reason for Not Eating at Each Other's Home on Passover,,קנח. טעם שלא נוהגים לאכול אחד אצל השני בפסח,,158. Почему в Песах не принято есть в гостях,,"158. Die Bedeutung des Brauchs, an Pessach nicht bei anderen zu speisen",,158. La razón de no comer en la casa de los demás en Pésaj,,158. Paskalyada bir başkasının evinde yememenin nedeni,,158. Чому на Песах не прийнято їсти в гостях,
1,159,ARTICLE,159 Ve Yehi Ba Yamim,,bs-shamati-159-ve-yehi-ba-yamim,159. And It Came to Pass in the Course of Those Many Days,,קנט. ויהי בימים הרבים ההם,,159. И было спустя много времени,,159. Und es geschah während jener vielen Tage,,159. Y ocurrió en el transcurso de muchos días,,,,159. І було через багато часу,
1,160,ARTICLE,160 Taam Atzna,,bs-shamati-160-taam-atzna,160. The Reason for Concealing the Matzot,,קס. טעם הצנע במצוות,,160. Скромность в заповедях,,160. Der Grund für das Abdecken der Mazot,,160. El motivo para ocultar las Mitzvot,,160. Matzot'u gizlemenin nedeni,,160. Скромність у заповідях,
1,161,ARTICLE,161 Matan Tora,,bs-shamati-161-matan-tora,161. The Matter of the Giving of the Torah,,קסא. ענין מתן תורה,,161. Дарование Торы-1,,161. Die Gabe der Tora,,161. Acerca de la entrega de la Torá,,161. Tora'yı vermenin esası,,161. Дарування Тори,
1,162,ARTICLE,162 Inyan Hazak,,bs-shamati-162-inyan-hazak,162. Concerning the Hazak We Say After Completing the Series,,"קסב. ענין ""חזק"" שאומרים אחר סיום הסדרה",,"162. Почему говорят ""Укрепись!"" по окончании учебного раздела",,162. Weshalb man nach dem Abschluss des Buches der Tora chasak sagt,,162. Acerca del Jazak que decimos después de completar la serie,,162. Seriyi tamamlamanın ardından söylediğimi Hazak hakkında,,"162. Чому кажуть ""Зміцнись!"" після закінчення навчального розділу",
1,163,ARTICLE,163 Amru Baalei Zohar,,bs-shamati-163-amru-baalei-zohar,163. What the Authors of The Zohar Said,,קסג. ענין מה שאמרו בעלי זהר,,163. О чем говорили авторы Зоар,,163. Was die Autoren des Sohar sagen,,163. Lo que dijeron los autores del El Zóhar,,163. Zoharın yazarları ne söyledi,,163. Про що говорили автори Зоар,
1,164,ARTICLE,164 Yesh Efresh,,bs-shamati-164-yesh-efresh,164. There Is a Difference between Corporeality and Spirituality,,קסד. יש הפרש בין גשמיות לרוחניות,,164. Отличие материального от духовного,,164. Es gibt eien Unterschied zwischen dem Materiellen und dem Spirituellen,,164. Existe una diferencia entre la corporalidad y la espiritualidad,,164. Maddesellik ve maneviyat arasında bir fark var,,164. Відмінність матеріального від духовного,
1,165,ARTICLE,165 Bakashat Elisha,,bs-shamati-165-bakashat-elisha,165. An Explanation to Elisha's Request of Elijah,,קסה. ביאור לבקשת אלישע מאליהו,,165. Просьба Элиши к Элияу,,165. Eine Erklärung für Elishas Bitte von Elia,,165. Una explicación acerca del petición de Eliseo a Elías,,165. ElişaNın Eliyah'tan talebine dair bir açıklama,,165. Прохання Еліші до Еліягу,
1,166,ARTICLE,166 Bet Bchinot,,bs-shamati-166-bet-bchinot,166. Two Discernments in Attainment,,קסו. ב' בחינות בהשגה,,166. Два уровня в постижении,,166. Zwei Aspekte im Erlangen,,166. Dos discernimientos por ser identificados,,166. Edinimdeki iki algı,,166. Два рівня в осягненні,
1,167,ARTICLE,167 Shabat Tshuva,,bs-shamati-167-shabat-tshuva,167. The Reason Why It Is Called Shabbat Teshuvah,,קסז. טעם למה שקורין שבת תשובה,,"167. Почему называется ""Суббота Раскаяния""",,"167. Der Grund, warum er Shabbat Teshuwa heißt (nennt)",,167. La razón por la cual se llama Shabat Teshuvá,,167. Şabat Teşuvah denmesinin nedeni,,"167. Чому називається ""Субота Покаяння""",
1,168,ARTICLE,168 Minagei Israel,,bs-shamati-168-minagei-israel,168. The Customs of Israel,,קסח. מנהגי ישראל,,168. Обычаи Израиля,,168. Die Bräuche Israels,,168. Las costumbres de Israel,,168. Israilin adetleri,,168. Звичаї Ізраїлю,
1,169,ARTICLE,169 Tzadik Gamur,,bs-shamati-169-tzadik-gamur,169. Concerning a Complete Righteous,,קסט. ענין צדיק גמור,,169. Совершенный праведник,,169. Das Konzept des vollkommenen Gerechten,,169. Acerca de alguien totalmente justo,,169. Tüm bir erdemliliğe ilişikin,,169. Досконалий праведник,
1,170,ARTICLE,170 Lo Eihe Be Kischa,,bs-shamati-170-lo-eihe-be-kischa,170. Thou Shalt Not Have in Thy Pocket a Large Stone,,קע. לא יהיה בכיסך אבן גדולה,,170. Да не будет в кармане твоем камня большого...,,170. In deiner Tasche soll kein großer Stein sein,,170. En tu bolsillo no tendrás una gran piedra,,,,170. Хай не буде в кишені твоїй каменю великого...,
1,171,ARTICLE,171 Zohar Emor,,bs-shamati-171-zohar-emor,"171. Zohar, Amor",,"קעא. זהר, אמור",,"171. Зоар, Эмор",,171. Sohar Abschnitt Emor,,"171. Zóhar, Emor",,"171. Zohar, Amor",,"171. Зоар, Емор",
1,172,ARTICLE,172 Inyan Meniyot,,bs-shamati-172-inyan-meniyot,172. The Matter of Prevention and Delays,,קעב. ענין המניעות והעיכובים,,172. Препятствия и помехи,,172. Verhinderungen und Verzögerungen,,172. Lo relativo a las prevenciones y los retrasos,,172. Engel ve ertelemelerin esası,,172. Перепони і завади,
1,173,ARTICLE,173 Madua Omrim,,bs-shamati-173-madua-omrim,173. Why Do We Say L'chaim,,קעג. מדוע אומרים לחיים,,"173. Почему говорят ""Лехаим!""",,"173. Warum man ""LeChaim"" sagt",,"173. ¿Por qué decimos ""Lejaim""?",,173. Neden L'chaim diyoruz,,"173. Чому кажуть ""Лехаїм!""",
1,174,ARTICLE,174 Inyan Ester,,bs-shamati-174-inyan-ester,174. Concealment,,קעד. ענין הסתר,,174. Скрытие,,174. Die Verhüllung,,174. El asunto del ocultamiento,,174. Gizlilik,,174. Приховування,
1,175,ARTICLE,175 Ve Haya,,bs-shamati-175-ve-haya,175. And If the Way Be Too Long for Thee,,קעה. והיה כי ירחק ממך,,175. Если слишком долог будет для тебя путь,,175. Wenn aber des Weges dir zu viel ist,,175. Y si el camino fuera largo para ti,,,,175. Якщо занадто довгим буде для тебе шлях,
1,176,ARTICLE,176 Be Et Shtiyat,,bs-shamati-176-be-et-shtiyat,176. When Drinking Brandy after the Havdala,,"קעו. בעת שתיית י""ש אחר ההבדלה",,176. Выпивая вино после окончания праздничного дня,,176. Beim Trinken des Branntweins nach der Hawdala,,176. Cuando se bebe brandy después la Havdalá,,176. Havdalanın ardından ne zaman Brandy içilir,,176. Випиваючи вино після закінчення святкового дня,
1,177,ARTICLE,177 Inyam Kaparot,,bs-shamati-177-inyam-kaparot,177. Atonements,,קעז. ענין כפרות,,177. По поводу искупления,,177. Sühne,,177. Expiaciones,,,,177. З приводу спокутування,
1,178,ARTICLE,178 Gimel Shutafin,,bs-shamati-178-gimel-shutafin,178. Three Partners in Man,,קעח. ענין ג' שותפין באדם,,178. Трое участвуют в создании человека,,178. Drei Partner im Menschen,,178. Tres socios dentro del hombre,,,,178. Троє беруть участь у створенні людини,
1,179,ARTICLE,179 Gimel Kavin,,bs-shamati-179-gimel-kavin,179. Three Lines,,קעט. ענין ג' קוין,,179. Три линии,,179. Drei Linien,,179. Tres lines,,,,179. Три лінії,
1,180,ARTICLE,180 Zohar Emor,,bs-shamati-180-zohar-emor,"180. In the Zohar, Amor",,"קפ. בזהר, אמור",,"180. Как написано в Зоар, Эмор",,"180. Im Sohar, Abschnitt Emor",,"180. En El Zóhar, Emor",,,,"180. Як написано в Зоар, Емор",
1,181,ARTICLE,181 Inyan Kavod,,bs-shamati-181-inyan-kavod,181. Honor,,קפא. ענין כבוד,,181. Почет,,181. Ehre,,181. Honor,,,,181. Пошана,
1,182,ARTICLE,182 Moshe Ve Shlomo,,bs-shamati-182-moshe-ve-shlomo,182. Moses and Solomon,,קפב. משה ושלמה,,182. Моше и Шломо,,182. Moses und Salomon,,182. Moisés y Salomón,,,,182. Моше і Шломо,
1,183,ARTICLE,183 Bchinat Mashiah,,bs-shamati-183-bchinat-mashiah,183. The Discernment of the Messiah,,קפג. בחינת משיח,,183. Машиах,,183. Der Aspekt von Messias (Mashiach),,183. El discernimiento del Mesías,,,,183. Машіах,
1,184,ARTICLE,184 Evdel Bein Emuna,,bs-shamati-184-evdel-bein-emuna,184. The Difference between Faith and Mind,,קפד. ההבדל בין אמונה להשכל,,184. Отличие веры от разума,,184. Der Unterschied zwischen dem Glauben und dem Verstand,,184. La diferencia entre fe y mente,,,,184. Відмінність віри від розуму,
1,185,ARTICLE,185 Am Aaretz,,bs-shamati-185-am-aaretz,"185. The Uneducated, the Fear of Shabbat Is upon Him",,"קפה. עם הארץ, אימת שבת עליו",,185. Когда к простому человеку приходит Суббота,,185. Auf dem Ungelehrten ruht die Ehrfurcht vor dem Shabbat,,185. El temor del Shabat cae sobre los ignorantes,,,,185. Коли до простої людини приходить Субота,
1,186,ARTICLE,186 Ase Shabatcha,,bs-shamati-186-ase-shabatcha,"186. Make Your Shabbat a Weekday, and Do Not Need People",,קפו. עשה שבתך חול ואל תצטרך לבריות,,186. Сделай Субботы буднями и станешь независимым от всех,,186. Mache aus deinem Shabbat einen Werktag und bedürfe der Geschöpfe nicht mehr,,"186. Haz de tu Shabat un día de semana, y no necesitarás gente",,,,186. Зроби Суботи буднями і станеш незалежним від усіх,
1,187,ARTICLE,187 Leachria Ba Yegia,,bs-shamati-187-leachria-ba-yegia,187. Choosing Labor,,קפז. להכריע ביגיעה,,187. Выбор – в большем усилии,,187. Im Bemühen überwiegen,,187. Eligiendo el trabajo,,,,187. Вибір - у великому зусиллі,
1,188,ARTICLE,188 Kol Avoda,,bs-shamati-188-kol-avoda,188. All the Work Is Only Where There Are Two Ways,,קפח. כל העבודה היא רק במקום שיש ב' דרכים,,"188. Работа возможна, если есть два пути-2",,"188. Die ganze Arbeit ist nur da, wo es zwei Wege gibt",,188. El trabajo completo existe solamente allí donde hay dos caminos,,,,"188. Робота можлива, якщо є два шляхи",
1,1189,ARTICLE,189 Biur Al Mazla,,bs-shamati-189-biur-al-mazla,,,קפט. ביאור על מזלא,,189. Смысл удачи (мазаль),,,,,,,,,
1,190,ARTICLE,190 Kol Peula,,bs-shamati-190-kol-peula,190. Every Act Leaves an Imprint,,קצ. כל פעולה עושה רושם,,190. Всякое действие оставляет след,,190. Jede Handlung hinterlässt einen Eindruck,,190. Todo acto deja una impresión,,,,190. Будь-яка дія залишає слід,
1,191,ARTICLE,191 Zman Yerida,,bs-shamati-191-zman-yerida,191. The Time of Descent,,קצא. זמן ירידה,,191. Время падения,,191. Die Zeit des Abstiegs,,191. El tiempo de descenso,,,,191. Час падіння,
1,192,ARTICLE,192 Inyan Goralot,,bs-shamati-192-inyan-goralot,192. The Lots,,קצב. ענין הגורלות,,192. Суть судьбы (жребия),,192. Die Lose,,192. Las suertes,,,,192. Сутність долі (жереба),
1,1193,ARTICLE,193 Machshava Bchinat,,bs-shamati-193-machshava-bchinat,,,,,193. Мысль - это питание души,,,,,,,,,
1,194,ARTICLE,194 Zain Shlemim,,bs-shamati-194-zain-shlemim,194. The Complete Seven,,קצד. ז' שלמים,,194. Семь полных дней,,194. Die volltändigen Sieben,,194. Los siete completos,,,,194. Сім повних днів,
1,195,ARTICLE,195 Zachu Achishena,,bs-shamati-195-zachu-achishena,195. Rewarded — I Will Hasten It,,קצה. זכו אחישנה,,195. Удостойтесь духовного развития,,"195. Sind sie würdig, dann werde Ich es beschleunigen",,195. Recompensado - Me apresuraré,,,,195. Удостойтеся духовного розвитку,
1,196,ARTICLE,196 Achiza Le Hitzoniim,,bs-shamati-196-achiza-le-hitzoniim,196. A Grip for the Externals,,קצו. אחיזה לחיצונים,,196. Присасывание эгоизма,,196. Ein Halt für die Äußeren,,196. Un asidero para los extremos,,,,196. Присмоктування егоїзму,
1,197,ARTICLE,197 Sefer Sofer Sipur,,bs-shamati-197-sefer-sofer-sipur,"197. Book, Author, Story",,קצז. ספר סופר סיפור,,"197. Книга, автор, рассказ",,"197. Das Buch, der Autor, die Geschichte",,"197. Libro, autor, cuento",,,,"197. Книга, автор, розповідь",
1,198,ARTICLE,198 Herut,,bs-shamati-198-herut,198. Freedom,,קצח. חירות,,198. Свобода,,198. Freiheit,,198. Libertad,,,,198. Свобода,
1,199,ARTICLE,199 Le Kol Ish Israel,,bs-shamati-199-le-kol-ish-israel,199. To Every Man Of Israel,,קצט. לכל איש ישראל,,199. В каждом из Исраэль,,199. Jeder Mann Israels,,199. A todo hombre de Israel,,,,199. У кожному із Ісраель,
1,200,ARTICLE,200 Izdahehut Masach,,bs-shamati-200-izdahehut-masach,,,ר. הזדככות המסך,,200. Ослабление экрана,,200. Die Reinigung des Massach,,,,,,200. Послаблення екрану,
1,201,ARTICLE,201 Ruchaniut Ve Gashmiut,,bs-shamati-201-ruchaniut-ve-gashmiut,201. Spirituality and Corporeality,,רא. רוחניות וגשמיות,,201. Духовное и материальное,,201. Spiritualität und Materialität,,201. Espiritualidad y corporalidad,,,,201. Духовне та матеріальне,
1,202,ARTICLE,202 Be Ziat Apecha,,bs-shamati-202-be-ziat-apecha,202. In the Sweat of Thy Face Shalt Thou Eat Bread,,רב. בזיעת אפיך תאכל לחם,,202. В поте лица твоего будешь есть хлеб свой-2,,202. Im Schweiße deines Angesichts sollst du dein Brot essen,,202. Te ganarás el pan con el sudor de tu frente,,,,202. У поті лиця ти їстимеш хліб свій,
1,203,ARTICLE,203 Gaavat Adam,,bs-shamati-203-gaavat-adam,203. Man's Pride Shall Bring Him Low,,רג. גאות אדם תשפלנו,,203. Высокомерие унижает человека,,203. Die Überheblichkeit des Menschen wird ihnerniedrigen,,203. El orgullo del hombre lo hará descender a un nivel muy bajo,,,,203. Зверхність принижує людину,
1,204,ARTICLE,204 Matarat Avoda,,bs-shamati-204-matarat-avoda,204. The Purpose of the Work,,רד. מטרת העבודה,,204. Цель духовной работы-2,,204. Das Ziel der spirituellen Arbeit,,204. El propósito del trabajo,,,,204. Мета духовної роботи,
1,205,ARTICLE,205 Hochma Bachutz,,bs-shamati-205-hochma-bachutz,205. Wisdom Crieth Aloud in the Streets,,רה. החכמה בחוץ תרונה,,205. Мудрость возглашает на улице,,205. Die Weisheit klagt draußen,,205. La sabiduria clama en las calles,,,,205. Мудрість виголошує на вулиці,
1,206,ARTICLE,206 Emuna Ve Taanug,,bs-shamati-206-emuna-ve-taanug,206. Faith and Pleasure,,רו. ענין אמונה ותענוג,,206. Вера и наслаждение,,206. Glaube und Genuss,,206. Fe y placer,,,,206. Віра і насолода,
1,207,ARTICLE,207 Kabala Leashpia,,bs-shamati-207-kabala-leashpia,207. Receiving in order to Bestow,,רז. ענין קבלה להשפיע,,207. Смысл получения ради отдачи,,"207. Das Empfangen, um zu geben",,207. Recibir con el propósito de otorgar,,,,207. Сенс отримання заради віддачі,
1,208,ARTICLE,208 Inyan Yegia,,bs-shamati-208-inyan-yegia,208. Labor,,רח. ענין היגיעה,,208. Смысл усилий,,208. Die Anstrengung,,208. Labor,,,,208. Сенс зусиль,
1,209,ARTICLE,209 Gimel Tnaim,,bs-shamati-209-gimel-tnaim,209. Three Conditions in Prayer,,רט. ג' תנאים בתפילה,,209. Три условия молитвы,,209. Drei Bedingungen beim Gebet,,209. Tres condiciones para una plegaria,,,,209. Три умови молитви,
1,210,ARTICLE,210 Mum Yafe,,bs-shamati-210-mum-yafe,210. A Handsome Flaw in You,,רי. מום יפה שבך,,210. Красивый порок в тебе,,210. Der schöne Makel an dir,,210. Un bello fallo en ti,,,,210. Приваблива вада в тобі,
1,211,ARTICLE,211 Ke Omed,,bs-shamati-211-ke-omed,211. As though Standing before a King,,ריא. כעומד בפני מלך,,211. Как стоящий перед Царем,,211. Der vor dem König steht,,211. Como si estuvieras erguido ante un rey,,,,211. Хто стоїть перед Царем,
1,212,ARTICLE,212 Hibuk Yamin,,bs-shamati-212-hibuk-yamin,"212. Embrace of the Right, Embrace of the Left",,ריב. חיבוק הימין וחיבוק השמאל,,212. Объятие справа и объятие слева,,212. Umarmung der Rechten und Umarmung der Linken,,"212. Abrazo de la derecha, abrazo de la izquierda",,,,212. Обійми справа і обійми зліва,
1,213,ARTICLE,213 Gilui Hisaron,,bs-shamati-213-gilui-hisaron,213. Acknowledging the Desire,,ריג. ענין גילוי החסרון,,213. Раскрытие желания,,213. Die Enthüllung des Mangels,,213. Descubriendo la carencia,,,,213. Розкриття бажання,
1,214,ARTICLE,214 Noda Be Shaarim,,bs-shamati-214-noda-be-shaarim,214. Known in the Gates,,ריד. נודע בשערים,,214. Известный в городских воротах,,214. In den Toren ist bekannt,,214. Conocido en las puertas,,,,214. Відомий при міській брамі,
1,215,ARTICLE,215 Inyan Emuna,,bs-shamati-215-inyan-emuna,215. Faith,,רטו. ענין אמונה,,215. Суть веры,,215. Der Glaube,,215. La fe,,,,215. Суть віри,
1,216,ARTICLE,216 Yamin Ve Smol,,bs-shamati-216-yamin-ve-smol,216. Right and Left,,רטז. ימין ושמאל,,216. Правое и левое,,216. Rechts und Links,,216. Derecha e izquierda,,,,216. Праве і ліве,
1,217,ARTICLE,217 Im Ein Ani Li,,bs-shamati-217-im-ein-ani-li,"217. If I Am Not for Me, Who Is for Me",,ריז. אם אין אני לי מי לי,,"217. Если не я себе, кто поможет мне?",,"217. Wenn ich nicht für mich bin, wer ist dann für mich?",,"217. Si yo no soy para mí,¿ quién será para mi?",,,,"217. Якщо не я собі, хто допоможе мені?",
1,218,ARTICLE,218 Oraita,,bs-shamati-218-oraita,218. The Torah and the Creator Are One,,"ריח. אורייתא וקוב""ה חד הוא",,218. Тора и Творец - одно,,218. Die Tora und der Schöpfer sind eins,,218. La Torá y el Creador son uno,,,,218. Тора і Творець - одне,
1,219,ARTICLE,219 Mesirut Nefesh,,bs-shamati-219-mesirut-nefesh,219. Devotion,,ריט. ענין מסירות נפש,,219. Смысл самопожертвования,,219. Die Hingabe,,219. La devoción,,,,219. Сенс самопожертви,
1,220,ARTICLE,220 Inyan Isurim,,bs-shamati-220-inyan-isurim,220. Suffering,,רכ. ענין יסורים,,220. Смысл страданий,,220. Die Leiden,,220. El sufrimiento,,,,220. Сенс страждань,
1,221,ARTICLE,221 Reshut Kol,,bs-shamati-221-reshut-kol,221. Multiple Authorities,,רכא. רשות הכל,,221. Общественное владение,,221. Gesamtherrschaft,,221. Múltiples autoridades,,,,221. Громадське володіння,
1,222,ARTICLE,222 Helek She Notnin,,bs-shamati-222-helek-she-notnin,222. The Part Given to the Sitra Achra to Separate It from the Kedusha,,"רכב. ענין חלק שנותנין לס""א, כדי שיפרד מהקדושה",,"222. Часть, отдаваемая нечистой силе, чтобы оставила святость",,"222. Der Teil, den man an die Sitra Achra abtritt, um sie von der Heiligkeit zu trennen",,222. La parte dada a la Sitra Ajra para separarla de la Kedushá,,,,"222. Частина, що віддається нечистій силі, щоб залишила святість",
1,223,ARTICLE,223 Levush Sak,,bs-shamati-223-levush-sak,"223. Clothing, Bag, Lie, Almond",,רכג. לבוש - שק - שקר - שקד,,223. Одеяние - дерюга - ложь - орех,,,,"223. Vestiduras, saco, mentira, almendra",,,,223. Вбрання - рядно - обман - горіх,
1,224,ARTICLE,224 Yesod Nukva,,bs-shamati-224-yesod-nukva,224. Yesod de Nukva And Yesod de Dechura,,רכד. ענין יסוד נוקבא ויסוד דדכורא,,224. Женская основа и мужская основа,,,,224. Yesod de Nukva y Yesod de Dejurá,,,,224. Жіноча основа і чоловіча основа,
1,225,ARTICLE,225 Leagbia Et Atzmo,,bs-shamati-225-leagbia-et-atzmo,225. Raising Oneself,,רכה. להגביה את עצמו,,225. Поднять себя,,,,225. Elevarse a si mismo,,,,225. Підняти себе,
1,226,ARTICLE,226 Tora She Bichtav,,bs-shamati-226-tora-she-bichtav,226. Written Torah and Oral Torah,,רכו. תורה שבכתב ותורה שבעל פה,,226. Письменная и устная Тора-2,,,,226. La Torá escrita y la Torá oral,,,,226. Письмова та усна Тора,
1,227,ARTICLE,227 Sachar Mitzva,,bs-shamati-227-sachar-mitzva,227. The Reward for a Mitzva – a Mitzva,,"רכז. שכר מצוה, מצוה",,227. Вознаграждение за выполнение заповеди – сама заповедь,,,,227. La recompensa por una Mitzvá: una Mitzva,,,,227. Винагорода за виконання заповіді - сама заповідь,
1,228,ARTICLE,228 Dagim Kodmim,,bs-shamati-228-dagim-kodmim,228. Fish before Meat,,רכח. דגים קודמים לבשר,,228. Рыба прежде мяса,,,,228. Pescado antes de la carne,,,,228. Риба перед м'ясом,
1,229,ARTICLE,229 Kisei Aman,,bs-shamati-229-kisei-aman,229. Haman Pockets,,רכט. כיסי המן,,229. Карманы Амана,,,,229. Los bolsillos de Hamán,,,,229. Кишені Амана,
1,230,ARTICLE,230 Ram Ashem,,bs-shamati-230-ram-ashem,230. The Lord Is High and the Low Will See,,רל. רם ה' ושפל יראה,,"230. Велик Творец, и только ничтожный узрит Его",,,,"230. El Señor es Altísimo, y los inferiores lo véran",,,,"230. Величний Творець, і тільки нікчемний побачить Його",
1,231,ARTICLE,231 Taarat Kli,,bs-shamati-231-taarat-kli,231. The Purity of the Vessels of Reception,,רלא. טהרת הכלי קבלה,,231. Исправление желания насладиться,,,,231. La pureza de las vasijas de recepción,,,,231. Виправлення бажання насолоди,
1,232,ARTICLE,232 Ashlamat Yegia,,bs-shamati-232-ashlamat-yegia,232. Completing the Labor,,רלב. השלמת היגיעה,,232. Завершение усилий,,,,232. Completando el trabajo,,,,232. Завершення зусиль,
1,233,ARTICLE,233 Mechila Slicha,,bs-shamati-233-mechila-slicha,"233. Pardon, Forgiveness, and Atonement",,רלג. ענין מחילה סליחה וכפרה,,"233. Прощение, покаяние и искупление",,,,"233. Indulto, perdón y expiación",,,,"233. Прощення, покаяння і спокута",
,,,,,,,,,,,,,,,,,,,
1,127,ARTICLE,127 Ikar Veazmut,,bs-shamati2-127-ikar-veazmut,"127. The Difference between Kernel, Essence, and Added Abundance",,"קכז. להבין ההפרש בין עיקר ועצמות, ותוספת שפע",,127. Разница между основным наполнением и добавлением света,,,,"127. La diferencia entre el núcleo central, la esencia y la abundancia agregada",,,,127. Різниця між основним наповненням і додаванням світла,
1,189,ARTICLE,189 Hamaase Poel,,bs-shamati2-189-hamaase-poel,189. The Act Affects the Thought,,קפט. המעשה פועל על המחשבה,,"189. Действие, созидающее мысль",,189. Die Handlung beeinflusst den Gedanken,,189. El acto afecta el pensamiento,,,,"189. Дія, яка створює думку",
1,193,ARTICLE,193 Kotel Leshneihem,,bs-shamati2-193-kotel-leshneihem,193. One Wall Serves Both,,קצג. ענין כותל אחד משמש לשניהם,,193. Одна Стена служит им обоим,,193. Eine Wand dient beiden,,193. Una pared sirve a ambos,,,,193. Одна Стіна служить їм обом,
1,234,ARTICLE,234 Posek Veosek,,bs-shamati2-234-posek-veosek,234. Who Ceases Words of Torah and Engages in Conversation,,רלד. הפוסק מדברי תורה ועוסק בדברי שיחה,,"234. Тот, кто оставляет слова Торы и пускается в разговоры",,,,234. Quien cesa en las palabras de la Torá y se involucra en la conversación,,,,"234. Той, хто залишає слова Тори і поринає в балачки",
1,235,ARTICLE,235 Mistakel Be Sefer,,bs-shamati2-235-mistakel-be-sefer,235. Looking in the Book Again,,רלה. מסתכל בספר מחדש,,235. Смотря в книгу заново,,,,235. Volviendo a mirar en el libro,,,,235. Дивлячись в книгу заново,
1,236,ARTICLE,236 Herpuni Zoreray,,bs-shamati2-236-herpuni-zoreray,236. Mine Adversaries Taunt Me All the Day,,רלו. כי חרפוני צוררי כל היום,,236. Ненавистники проклинают меня весь день,,,,236. Mis adversarios me injurian todo el día,,,,236. Ненависники проклинають мене весь день,
1,237,ARTICLE,237 Lo Irani Haadam,,bs-shamati2-237-lo-irani-haadam,237. For Man Shall Not See Me and Live,,רלז. כי לא יראני האדם וחי,,237. Ведь не может человек увидеть Меня и остаться в живых,,,,237. Porque nadie me puede ver y vivir,,,,237. Бо не може людина побачити Мене і залишитися живою,
1,238,ARTICLE,238 Ish Lo Ishkaheha,,bs-shamati2-238-ish-lo-ishkaheha,238. Happy Is the Man Who Does Not Forget Thee and the Son of Man Who Exerts in Thee,,רלח. אשרי איש שלא ישכחך ובן אדם יתאמץ בך,,"238. Счастлив человек, не забывающий Тебя, и сын человеческий, вкладывающий силы в Тебя",,,,"238. Feliz es el hombre que no se olvida de Ti, y el hijo del hombre que se esfuerza por Ti",,,,"238. Щаслива людина, що не забуває Тебе і та, що прикладає зусилля заради Тебе",
1,239,ARTICLE,239 Hiluk Bein Mohin,,bs-shamati2-239-hiluk-bein-mohin,239. The Difference between Mochin of Shavuot and that of Shabbat Minchah,,רלט. החילוק בין מוחין דשבועות לדשבת במנחה,,239. Различие между светом праздника Шавуот и Субботней дневной молитвы,,,,239. La diferencia entre Mojin de Shavuot de Shabat Minjá,,,,239. Різниця між світлом свята Шавуот і Суботньої денної молитви,
1,240,ARTICLE,240 Drosh Darsheiha,,bs-shamati2-240-drosh-darsheiha,240. Inquire Your Inquirers when They Inquire Your Face,,רמ. דרוש נא דורשיך בדרשם פניך,,"240. Призови ищущих Тебя, требующих раскрытия Твоего лика",,,,240. Indaga a tus inquiridores cuando ellos indaguen Tu rostro,,,,"240. Призви шукаючих Тебе, що потребують розкриття Твого лиця",
1,241,ARTICLE,241 Krauhu,,bs-shamati2-241-krauhu,241. Call Upon Him while He Is Near,,רמא. קראוהו בהיותו קרוב,,"241. Призывайте Его, пока Он близко",,,,241. Invóquenlo mientras esté cerca,,,,"241. Взивайте до Нього, поки Він близько",
