Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,198,ARTICLE,(1989-36) Ki Hi Hohmatchem,,rb-1989-36-ki-hi-hohmatchem,Article 36 (1989),,"מהו, כי היא חכמתכם ובינתכם לעיני העמים, בעבודה",,Статья 36 (1989),,Artikel 36 (1989),,Artículo 36 (1989),,Makale 36 (1989),,Стаття 36 (1989),
1,199,ARTICLE,(1989-37) Derech Kotzim,,rb-1989-37-derech-kotzim,Article 37 (1989),,"מהו ""דרך שתחילתה קוצים וסופה מישור"" בעבודה",,Статья 37 (1989),,Artikel 37 (1989),,Artículo 37 (1989),,Makale 37 (1989),,Стаття 37 (1989),
1,200,ARTICLE,(1989-38) Shoftim Ve Shotrim,,rb-1989-38-shoftim-ve-shotrim,Article 38 (1989),,"מהו שופטים ושוטרים, בעבודה",,Судьи и стражники,,Artikel 38 (1989),,Artículo 38 (1989),,Makale 38 (1989),,Судді та стражники,
1,201,ARTICLE,(1989-39) Lo Dibra Tora,,rb-1989-39-lo-dibra-tora,Article 39 (1989),,"מהו, לא דברה תורה אלא נגד יצר הרע, בעבודה",,Статья 39 (1989),,Artikel 39 (1989),,Artículo 39 (1989),,Makale 39 (1989),,Стаття 39 (1989),
1,202,ARTICLE,(1989-40) Be Kol Yom,,rb-1989-40-be-kol-yom,Article 40 (1989),,"מהו, בכל יום יהיו בעיניך כחדשים, בעבודה",,Статья 40 (1989),,Artikel 40 (1989),,Artículo 40 (1989),,Makale 40 (1989),,Стаття 40 (1989),
1,203,ARTICLE,(1989-41) Seder Hayom,,rb-1989-41-seder-hayom,Article 41 (1989),,סדר היום,,Статья 41 (1989),,Artikel 41 (1989),,Artículo 41 (1989),,Makale 41 (1989),,Стаття 41 (1989),
1,204,ARTICLE,(1990-01) Nihie Lerosh,,rb-1990-01-nihie-lerosh,Article 1 (1990),,מהו ענין שנהיה לראש ולא לזנב בעבודה,,Статья 1 (1990),,Artikel 1 (1990),,Artículo 1 (1990),,Makale 1 (1990),,Стаття 1 (1990),
1,205,ARTICLE,(1990-02) Kishalon,,rb-1990-02-kishalon,Article 2 (1990),,מהו ענין כשלון בעבודה,,Неудача,,Artikel 2 (1990),,Artículo 2 (1990),,Makale 2 (1990),,Невдача,
1,206,ARTICLE,(1990-03) Olam Nivra,,rb-1990-03-olam-nivra,Article 3 (1990),,"מהו, שהעולם נברא בשביל תורה",,Мир создан для Торы,,Artikel 3 (1990),,Artículo 3 (1990),,Makale 3 (1990),,Світ створений для Тори,
1,207,ARTICLE,(1990-04) Toladot Tzadikim,,rb-1990-04-toladot-tzadikim,Article 4 (1990),,"מהו, שתולדות הצדיקים הם מעשים טובים, בעבודה",,Поколения праведников,,Artikel 4 (1990),,Artículo 4 (1990),,Makale 4 (1990),,Покоління праведників,
1,208,ARTICLE,(1990-05) Aretz Lo Hotzia,,rb-1990-05-aretz-lo-hotzia,Article 5 (1990),,"מהו, שהארץ לא הוציאה פירות מטרם שנברא האדם, בעבודה",,Земля до Адама,,Artikel 5 (1990),,Artículo 5 (1990),,Makale 5 (1990),,Земля до Адама,
1,209,ARTICLE,(1990-06) Lehishtamesh Gaava,,rb-1990-06-lehishtamesh-gaava,Article 6 (1990),,"מתי האדם צריך להשתמש עם גאוה, בעבודה",,Когда нужна гордость,,Artikel 6 (1990),,Artículo 6 (1990),,Makale 6 (1990),,Коли потрібна гордість,
1,210,ARTICLE,(1990-07) Zmanim Tfila,,rb-1990-07-zmanim-tfila,Article 7 (1990),,"מתי הם הזמנים של תפלה והודאה, בעבודה",,Время молитве и благодарности,,Artikel 7 (1990),,Artículo 7 (1990),,Makale 7 (1990),,Час молитви і подяки,
1,211,ARTICLE,(1990-08) Eisav Ish Sade,,rb-1990-08-eisav-ish-sade,Article 8 (1990),,"מהו, שעשו נקרא איש שדה, בעבודה",,Эсав человек поля,,Artikel 8 (1990),,Artículo 8 (1990),,Makale 8 (1990),,Есав - людина поля,
1,212,ARTICLE,(1990-09) Sulam Mutzav,,rb-1990-09-sulam-mutzav,Article 9 (1990),,"מהו, סולם מוצב ארצה וראשו מגיע השמימה",,Лестница на земле,,Artikel 9 (1990),,Artículo 9 (1990),,Makale 9 (1990),,Сходи на землі,
1,213,ARTICLE,(1990-10) David Ha Melech,,rb-1990-10-david-ha-melech,Article 10 (1990),,"מהו, שאמרו חז""ל, שדוד המלך לא היו לו חיים, בעבודה",,Давид не должен жить,,Artikel 10 (1990),,Artículo 10 (1990),,Makale 10 (1990),,Давид не повинен жити,
1,214,ARTICLE,(1990-11) Ner Hanuka,,rb-1990-11-ner-hanuka,What Placing the Hanukah Candle on the Left Means in the Work,,"מהו, שנר חנוכה מניחה בשמאל, בעבודה",,Ханукальная свеча слева,,Artikel 11 (1990),,Artículo 11 (1990),,Makale 11 (1990),,Ханукальна свічка зліва,
1,215,ARTICLE,(1990-12) Tora Nikret 1,,rb-1990-12-tora-nikret-1,Article 12 (1990),,"מהו שהתורה נקראת קו אמצעי, בעבודה - א",,Что означает Тора называется средней линией-1,,Artikel 12 (1990),,Artículo 12 (1990),,Makale 12 (1990),,Що означає Тора називається середньою лінією - 1,
1,216,ARTICLE,(1990-13) Ihud Ashem,,rb-1990-13-ihud-ashem,Article 13 (1990),,"מהו שעל ידי יחוד קוב""ה ושכינתה כל העוונות מתכפרים",,"Что означает ""Единением Творца и Шхины искупляются все грехи"" - в работе",,Artikel 13 (1990),,Artículo 13 (1990),,Makale 13 (1990),,"Що означає ""Єднанням Творця і Шхіни спокутувати всі гріхи"" - в роботі",
1,217,ARTICLE,(1990-14) Hesed Shel Emet,,rb-1990-14-hesed-shel-emet,Article 14 (1990),,"מהו בעבודה ""חסד של אמת""",,Истинная милость,,Artikel 14 (1990),,Artículo 14 (1990),,Makale 14 (1990),,Дійсна милість,
1,218,ARTICLE,(1990-15) Miterem She Nafal,,rb-1990-15-miterem-she-nafal,Article 15 (1990),,"מהו, שמטרם שנפל השר המצרי, לא נענו בצעקתם, בעבודה",,Пока не пал Фараон,,Artikel 15 (1990),,Artículo 15 (1990),,Makale 15 (1990),,Поки не впав Фараон,
1,219,ARTICLE,(1990-16) Mi Kotzer Ruah,,rb-1990-16-mi-kotzer-ruah,Article 16 (1990),,"מהו, מקוצר רוח ומעבודה קשה, בעבודה",,"Что означает ""от нетерпения и тяжелой работы"" в духовной работе",,Artikel 16 (1990),,Artículo 16 (1990),,Makale 16 (1990),,"Що означає ""від нетерпіння і важкої роботи"" в духовній роботі",
1,220,ARTICLE,(1990-17) Siyua Ba Letaher,,rb-1990-17-siyua-ba-letaher,Article 17 (1990),,"מהו הסיוע, שהבא לטהר מקבל, בעבודה",,"Помощь, которую получает пришедший очиститься",,Artikel 17 (1990),,Artículo 17 (1990),,Makale 17 (1990),,"Допомога, яку отримує той, хто приходить очиститись",
1,221,ARTICLE,(1990-18) Dibur Shel Shabat,,rb-1990-18-dibur-shel-shabat,Article 18 (1990),,"מהו, שדיבור של שבת לא יהיה כדיבור של חול, בעבודה",,Шаббатние речи,,Artikel 18 (1990),,Artículo 18 (1990),,Makale 18 (1990),,Шабатні промови,
1,222,ARTICLE,(1990-19) Tora Nikret 2,,rb-1990-19-tora-nikret-2,"What the Torah Being Called ""the Middle Line"" Means in the Work 2 ",,"מהו שתורה נקראת קו אמצעי, בעבודה - ב",,Тора – средняя линия-2,,Artikel 19 (1990),,Artículo 19 (1990),,Makale 19 (1990),,Тора - середня лінія 2,
1,223,ARTICLE,(1990-20) Machatzit Shekel 2,,rb-1990-20-machatzit-shekel-2,Article 20 (1990),,מהו מחצית השקל בעבודה - ב',,Половина шекеля-2,,Artikel 20 (1990),,Artículo 20 (1990),,Makale 20 (1990),,Половина шекеля - 2,
1,224,ARTICLE,(1990-21) Ani Bechinam,,rb-1990-21-ani-bechinam,Article 21 (1990),,"מהו, מה אני בחנם, אף אתם בחנם, בעבודה",,Я даром и вы даром,,Artikel 21 (1990),,Artículo 21 (1990),,Makale 21 (1990),,Я даром и ви даром,
1,225,ARTICLE,(1990-22) Mechiyat Amalek,,rb-1990-22-mechiyat-amalek,Article 22 (1990),,מהו הסדר במחית עמלק,,Забыть Амалека,,Artikel 22 (1990),,Artículo 22 (1990),,Makale 22 (1990),,Забути Амалека,
1,226,ARTICLE,(1990-23) Nitkasha Moshe,,rb-1990-23-nitkasha-moshe,Article 23 (1990),,"מהו, שנתקשה משה על מולד הלבנה, בעבודה",,Моше трудно новолуние,,Artikel 23 (1990),,Artículo 23 (1990),,Makale 23 (1990),,Моше важке новомісяччя,
1,227,ARTICLE,(1990-24) Ba Le Korban,,rb-1990-24-ba-le-korban,Article 24 (1990),,"מהו, שכל הבא לקרבן עולה הוא זכר, בעבודה",,Жертва - мужского пола,,Artikel 24 (1990),,Artículo 24 (1990),,Makale 24 (1990),,Жертва - чоловічої статі,
1,228,ARTICLE,(1990-25) Halelu Et Ashem,,rb-1990-25-halelu-et-ashem,Article 25 (1990),,"מהו ""הללו את ה' כל גויים"" בעבודה",,Славьте Творца все,,Artikel 25 (1990),,Artículo 25 (1990),,Makale 25 (1990),,Славте Творця всі,
1,229,ARTICLE,(1990-26) Ein Kadosh,,rb-1990-26-ein-kadosh,Article 26 (1990),,"מהו ""אין קדוש כה', כי אין בלתך"" בעבודה",,Нет подобного Творцу,,Artikel 26 (1990),,Artículo 26 (1990),,Makale 26 (1990),,Немає подібного до Творця,
1,230,ARTICLE,(1990-27) Kol Esev,,rb-1990-27-kol-esev,Article 27 (1990),,"מהו, שכל עשב - יש ממונה למעלה המכה אותו ואומר גדל, בעבודה",,"Нет травинки внизу, над которой бы не было управляющего наверху",,Artikel 27 (1990),,Artículo 27 (1990),,Makale 27 (1990),,"Немає травинки внизу, над котрою не було б керування вгорі",
1,231,ARTICLE,(1990-28) Lehazhir Gdolim,,rb-1990-28-lehazhir-gdolim,Article 28 (1990),,"מהו ""להזהיר גדולים על קטנים"" בעבודה",,Предостеречь больших,,Artikel 28 (1990),,Artículo 28 (1990),,Makale 28 (1990),,Застерегти великих,
1,232,ARTICLE,(1990-29) Tora Mateshet,,rb-1990-29-tora-mateshet,Article 29 (1990),,"מהו ""התורה מתשת כוחו של אדם"" בעבודה",,Тора истощает силы,,Artikel 29 (1990),,Artículo 29 (1990),,Makale 29 (1990),,Тора знесилює,
1,233,ARTICLE,(1990-30) Hok U Mishpat,,rb-1990-30-hok-u-mishpat,Article 30 (1990),,"מהו שחוק ומשפט הוא השם של הקב""ה, בעבודה",,Закон и Суд - имя Творца,,Artikel 30 (1990),,Artículo 30(1990),,Makale 30 (1990),,Закон і суд - ім'я Творця,
1,234,ARTICLE,(1990-31) Ein Bracha Metzuya,,rb-1990-31-ein-bracha-metzuya,"What ""There Is No Blessing in That which Is Counted"" Means in the Work",,"מהו שאין הברכה מצויה בדבר שבמנין, בעבודה",,Статья 31 (1990),,Artikel 31 (1990),,Artículo 31 (1990),,Makale 31 (1990),,Стаття 31 (1990),
1,235,ARTICLE,(1990-32) Israel Osin Ratzon,,rb-1990-32-israel-osin-ratzon,Article 32 (1990),,"מהו, ישראל עושין רצון המקום, בעבודה",,Статья 32 (1990),,Artikel 32 (1990),,Artículo 32 (1990),,Makale 32 (1990),,Стаття 32 (1990),
1,236,ARTICLE,(1990-33) Eretz Ira,,rb-1990-33-eretz-ira,Article 33 (1990),,"מהי ""ארץ יראה ושקטה"", בעבודה",,Ужаснулась земля,,Artikel 33 (1990),,Artículo 33 (1990),,Makale 33 (1990),,Жахнулася земля,
1,237,ARTICLE,(1990-34) Kelim Hadyutot,,rb-1990-34-kelim-hadyutot,Article 34 (1990),,"מהו כלים הדיוטות, בעבודה",,Статья 34 (1990),,Artikel 34 (1990),,Artículo 34 (1990),,Makale 34 (1990),,Стаття 34 (1990),
1,238,ARTICLE,(1990-35) Seudat Hatan,,rb-1990-35-seudat-hatan,Article 35 (1990),,"מהו ""הנהנה מסעודת חתן"" בעבודה",,Наслаждающийся трапезой жениха,,Artikel 35 (1990),,Artículo 35 (1990),,Makale 35 (1990),,"Той, що насолоджується трапезою нареченого",
1,239,ARTICLE,(1990-36) Bnei Eisav,,rb-1990-36-bnei-eisav,Article 36 (1990),,"מהו שבני עשו וישמעאל לא רצו לקבל את התורה, בעבודה",,Статья 36 (1990),,Artikel 36 (1990),,Artículo 36 (1990),,Makale 36 (1990),,Стаття 36 (1990),
1,240,ARTICLE,(1990-37) Shchina Hi Edut,,rb-1990-37-shchina-hi-edut,Article 37 (1990),,"מהו ""השכינה היא עדות על ישראל"" בעבודה",,Статья 37 (1990),,Artikel 37 (1990),,Artículo 37 (1990),,Makale 37 (1990),,Стаття 37 (1990),
1,241,ARTICLE,(1990-38) Kos Shel Bracha,,rb-1990-38-kos-shel-bracha,Article 38 (1990),,"מהו, כוס של ברכה צריך להיות מלא, בעבודה",,"Что значит ""чаша благословения должна быть полной"" в работе",,Artikel 38 (1990),,Artículo 38 (1990),,Makale 38 (1990),,"Що означає ""чаша благословіння повинна бути повною"" в роботі",
1,242,ARTICLE,(1990-39) Kol Mitabel,,rb-1990-39-kol-mitabel,"What Is, ""Anyone Who Mourns for Jerusalem Is Rewarded with Seeing Its Joy,"" In the Work",,"מהו ""כל המתאבל על ירושלים, זוכה ורואה בשמחתה"" בעבודה",,Статья 39 (1990),,Artikel 39 (1990),,Artículo 39 (1990),,Makale 39 (1990),,Стаття 39 (1990),
1,243,ARTICLE,(1990-40) Atem Meat,,rb-1990-40-atem-meat,Article 40 (1990),,"מהו כי אתם המעט מכל העמים, בעבודה",,Статья 40 (1990),,Artikel 40 (1990),,Artículo 40 (1990),,Makale 40 (1990),,Стаття 40 (1990),
1,244,ARTICLE,(1990-41) Mitzvot Kalot,,rb-1990-41-mitzvot-kalot,Article 41 (1990),,"מהו המצות קלות שאדם דש בעקביו, בעבודה",,Статья 41 (1990),,Artikel 41 (1990),,Artículo 41 (1990),,Makale 41 (1990),,Стаття 41 (1990),
1,245,ARTICLE,(1990-42) Bracha Ve Klala,,rb-1990-42-bracha-ve-klala,Article 42 (1990),,"מהו ברכה וקללה, בעבודה",,Статья 42 (1990),,Artikel 42 (1990),,Artículo 42 (1990),,Makale 42 (1990),,Стаття 42 (1990),
1,246,ARTICLE,(1990-43) Lo Tite Lecha,,rb-1990-43-lo-tite-lecha,Article 43 (1990),,"מהו, לא תיטע לך אשרה אצל מזבח, בעבודה",,Не сади себе деревьев возле Жертвенника,,Artikel 43 (1990),,Artículo 43 (1990),,Makale 43 (1990),,Не саджай собі дерев біля Жертовника,
1,247,ARTICLE,(1990-44) Milchemet Reshut 2,,rb-1990-44-milchemet-reshut-2,Article 44 (1990),,"מהי מלחמת הרשות, בעבודה - ב'",,Война за управление-2,,Artikel 44 (1990),,Artículo 44 (1990),,Makale 44 (1990),,Стаття 44 (1990),
1,248,ARTICLE,(1990-45) Nistarot La Shem,,rb-1990-45-nistarot-la-shem,Article 45 (1990),,"מהו ""הנסתרות לה' אלקינו"" בעבודה",,Статья 45 (1990),,Artikel 45 (1990),,Artículo 45 (1990),,Makale 45 (1990),,Стаття 45 (1990),
1,249,ARTICLE,(1990-46) Seder Avoda,,rb-1990-46-seder-avoda,Article 46 (1990),,"סדר עבודה מבעל הסולם זצ""ל",,Порядок работы по Бааль Сулам,,Artikel 46 (1990),,Artículo 46 (1990),,Makale 46 (1990),,Порядок роботи за Бааль Суламом,
1,250,ARTICLE,(1991-01) Ein Lanu Melech,,rb-1991-01-ein-lanu-melech,Article 1 (1991),,"מהו, אין לנו מלך אלא אתה, בעבודה",,Статья 1 (1991),,Artikel 1 (1991),,Artículo 1 (1991),,Makale 1 (1991),,Стаття 1 (1991),
1,251,ARTICLE,(1991-02) Shuva Israel,,rb-1991-02-shuva-israel,Article 2 (1991),,"מהו, שובה ישראל עד ה' אלקיך, בעבודה",,Статья 2 (1991),,Artikel 2 (1991),,Artículo 2 (1991),,Makale 2 (1991),,Стаття 2 (1991),
1,252,ARTICLE,(1991-03) Rasha Yachin,,rb-1991-03-rasha-yachin,Article 3 (1991),,מהו רשע יכין וצדיק בעבודה,,Грешник приготовит,,Artikel 3 (1991),,Artículo 3 (1991),,Makale 3 (1991),,Грішник приготує,
1,253,ARTICLE,(1991-04) Mechabel Haya,,rb-1991-04-mechabel-haya,Article 4 (1991),,"מהו שהמחבל היה נמצא בהמבול, והוא היה ממית, בעבודה",,Вредитель внутри потопа,,Artikel 4 (1991),,Artículo 4 (1991),,Makale 4 (1991),,Шкідник всередині потопу,
1,254,ARTICLE,(1991-05) Maasim Tovim,,rb-1991-05-maasim-tovim,Article 5 (1991),,"מהו מעשים טובים של צדיקים הם התולדות, בעבודה",,Статья 5 (1991),,Artikel 5 (1991),,Artículo 5 (1991),,Makale 5 (1991),,Стаття 5 (1991),
1,255,ARTICLE,(1991-06) Roei Mikne,,rb-1991-06-roei-mikne,Article 6 (1991),,"מהו רועי מקנה אברם ורועי מקנה לוט, בעבודה",,Статья 6 (1991),,Artikel 6 (1991),,Artículo 6 (1991),,Makale 6 (1991),,Стаття 6 (1991),
1,256,ARTICLE,(1991-07) Mahu Adam,,rb-1991-07-mahu-adam,Article 7 (1991),,"מהו אדם ומהו בהמה, בעבודה",,Статья 7 (1991),,Artikel 7 (1991),,Artículo 7 (1991),,Makale 7 (1991),,Стаття 7 (1991),
1,257,ARTICLE,(1991-08) Avraam Zaken,,rb-1991-08-avraam-zaken,Article 8 (1991),,"מהו, ואברהם זקן בא בימים, בעבודה",,"Что означает в работе ""Авраам состарился, достиг преклонных дней""",,Artikel 8 (1991),,Artículo 8 (1991),,Makale 8 (1991),,"Що означає в роботі ""Авраам постарів, досяг похилих днів""",
1,258,ARTICLE,(1991-09) Reyach Bgadav,,rb-1991-09-reyach-bgadav,Article 9 (1991),,"מהו ריח בגדיו, בעבודה",,Статья 9 (1991),,Artikel 9 (1991),,Artículo 9 (1991),,Makale 9 (1991),,Стаття 9 (1991),
1,259,ARTICLE,(1991-10) Melech Omed,,rb-1991-10-melech-omed,What the King Standing on His Field When the Crop Is Ripe Means in the Work,,"מהו, שהמלך עומד על שדהו, כשהתבואה עומד בכרי, בעבודה",,Статья 10 (1991),,Artikel 10 (1991),,Artículo 10 (1991),,Makale 10 (1991),,Стаття 10 (1991),
1,260,ARTICLE,(1991-11) Yetzer Tov,,rb-1991-11-yetzer-tov,Article 11 (1991),,"מהו, שהיצר טוב ויצר הרע שומרים לאדם, בעבודה",,Статья 11 (1991),,Artikel 11 (1991),,Artículo 11 (1991),,Makale 11 (1991),,Стаття 11 (1991),
1,261,ARTICLE,(1991-12) Nerot Alalu,,rb-1991-12-nerot-alalu,Article 12 (1991),,הנרות הללו קדש הם,,Статья 12 (1991),,Artikel 12 (1991),,Artículo 12 (1991),,Makale 12 (1991),,Стаття 12 (1991),
1,262,ARTICLE,(1991-13) Mesirat Giborim,,rb-1991-13-mesirat-giborim,"What ""You Have Given the Strong to the Hands of the Weak"" Means in the Work",,"מהו ""מסרת גבורים ביד חלשים"" בעבודה",,Статья 13 (1991),,Artikel 13 (1991),,Artículo 13 (1991),,Makale 13 (1991),,Стаття 13 (1991),
1,263,ARTICLE,(1991-14) Birkat Adam,,rb-1991-14-birkat-adam,Article 14 (1991),,"מהו, שברכת האדם היא ברכת הבנים, בעבודה",,Статья 14 (1991),,Artikel 14 (1991),,Artículo 14 (1991),,Makale 14 (1991),,Стаття 14 (1991),
1,264,ARTICLE,(1991-15) Bracha She Asa,,rb-1991-15-bracha-she-asa,Article 15 (1991),,"מהו הברכה ""שעשה לי נס במקום הזה"" בעבודה",,Статья 15 (1991),,Artikel 15 (1991),,Artículo 15 (1991),,Makale 15 (1991),,Стаття 15 (1991),
1,265,ARTICLE,(1991-16) Bihdei Ladaat,,rb-1991-16-bihdei-ladaat,Article 16 (1991),,"בכדי לדעת שה' הוא אלקים, צריכים ל""השבות אל לבבך"" בעבודה",,Статья 16 (1991),,Artikel 16 (1991),,Artículo 16 (1991),,Makale 16 (1991),,Стаття 16 (1991),
1,266,ARTICLE,(1991-17) Ki Ani Echbadeti,,rb-1991-17-ki-ani-echbadeti,Article 17 (1991),,"מהו, כי אני הכבדתי את לבו, בעבודה",,"Что означает ""ибо Я ожесточил его сердце"", в духовной работе",,Artikel 17 (1991),,Artículo 17 (1991),,Makale 17 (1991),,"Що означає ""бо Я озлобив його серце"", в духовній роботі",
1,267,ARTICLE,(1991-18) Tzarich Leharim,,rb-1991-18-tzarich-leharim,Article 18 (1991),,"מהו, שצריך להרים יד ימין על שמאל, בעבודה",,Статья 18 (1991),,Artikel 18 (1991),,Artículo 18 (1991),,Makale 18 (1991),,Стаття 18 (1991),
1,268,ARTICLE,(1991-19) Kuma Ashem,,rb-1991-19-kuma-ashem,Article 19 (1991),,"מהו, קומה ה' ויפוצו אויביך, בעבודה",,Статья 19 (1991),,Artikel 19 (1991),,Artículo 19 (1991),,Makale 19 (1991),,Стаття 19 (1991),
1,269,ARTICLE,(1991-20) Ein Lecha Davar,,rb-1991-20-ein-lecha-davar,Article 20 (1991),,"מהו, אין לך דבר שאין לו מקום, בעבודה",,Статья 20 (1991),,Artikel 20 (1991),,Artículo 20 (1991),,Makale 20 (1991),,Стаття 20 (1991),
1,270,ARTICLE,(1991-21) Parashat Zchor,,rb-1991-21-parashat-zchor,Article 21 (1991),,"מהו שקוראים פרשת זכור לפני פורים, בעבודה",,Статья 21 (1991),,Artikel 21 (1991),,Artículo 21 (1991),,Makale 21 (1991),,Стаття 21 (1991),
1,271,ARTICLE,(1991-22) Shoshana,,rb-1991-22-shoshana,Article 22 (1991),,"מהי שושנה בין החוחים, בעבודה",,Статья 22 (1991),,Artikel 22 (1991),,Artículo 22 (1991),,Makale 22 (1991),,Стаття 22 (1991),
1,272,ARTICLE,(1991-23) Taharat Afar,,rb-1991-23-taharat-afar,Article 23 (1991),,"מהו, ענין טהרת אפר פרה, בעבודה",,Статья 23 (1991),,Artikel 23 (1991),,Artículo 23 (1991),,Makale 23 (1991),,Стаття 23 (1991),
1,273,ARTICLE,(1991-24) Tzarich Leholid,,rb-1991-24-tzarich-leholid,Article 24 (1991),,"מהו, שהאדם צריך להוליד בן ובת, בעבודה",,Статья 24 (1991),,Artikel 24 (1991),,Artículo 24 (1991),,Makale 24 (1991),,Стаття 24 (1991),
1,274,ARTICLE,(1991-25) Shav Be Tshuva,,rb-1991-25-shav-be-tshuva,Article 25 (1991),,מהו שהאדם שב בתשובה צריך להיות בשמחה,,Статья 25 (1991),,Artikel 25 (1991),,Artículo 25 (1991),,Makale 25 (1991),,Стаття 25 (1991),
1,275,ARTICLE,(1991-26) Gilui Tefach,,rb-1991-26-gilui-tefach,Article 26 (1991),,"מהו, גילוי טפח וכיסוי טפחיים, בעבודה",,Статья 26 (1991),,Artikel 26 (1991),,Artículo 26 (1991),,Makale 26 (1991),,Стаття 26 (1991),
1,276,ARTICLE,(1991-27) Isha Mazraat,,rb-1991-27-isha-mazraat,Article 27 (1991),,"מהו, אשה מזרעת תחילה יולדת זכר, בעבודה",,Если женщина зачнет прежде - родится сын в работе,,Artikel 27 (1991),,Artículo 27 (1991),,Makale 27 (1991),,Якщо жінка зачне раніше - народиться син,
1,277,ARTICLE,(1991-28) Kdusha Ve Tahara,,rb-1991-28-kdusha-ve-tahara,Article 28 (1991),,מהו קדושה וטהרה בעבודה,,Статья 28 (1991),,Artikel 28 (1991),,Artículo 28 (1991),,Makale 28 (1991),,Стаття 28 (1991),
1,278,ARTICLE,(1991-29) Kohen Gadol,,rb-1991-29-kohen-gadol,Article 29 (1991),,"מהו שכהן גדול יקח לאשה בתולה, בעבודה",,Статья 29 (1991),,Artikel 29 (1991),,Artículo 29 (1991),,Makale 29 (1991),,Стаття 29 (1991),
1,279,ARTICLE,(1991-30) Nidcha Le Sheni,,rb-1991-30-nidcha-le-sheni,Article 30 (1991),,"מהו, מי שהיה בדרך רחוקה,הוא נדחה לפסח שני, בעבודה",,Статья 30 (1991),,Artikel 30 (1991),,Artículo 30 (1991),,Makale 30 (1991),,Стаття 30 (1991),
1,280,ARTICLE,(1991-31) Tzdaka Le Aniim,,rb-1991-31-tzdaka-le-aniim,Article 31 (1991),,"מהו שצדקה לעניים עושה השם הקדוש, בעבודה",,Статья 31 (1991),,Artikel 31 (1991),,Artículo 31 (1991),,Makale 31 (1991),,Стаття 31 (1991),
1,281,ARTICLE,(1991-32) Dgalim,,rb-1991-32-dgalim,Article 32 (1991),,מהו דגלים בעבודה,,Статья 32 (1991),,Artikel 32 (1991),,Artículo 32 (1991),,Makale 32 (1991),,Стаття 32 (1991),
1,282,ARTICLE,(1991-33) Nose Panim,,rb-1991-33-nose-panim,Article 33 (1991),,"מהו שהקב""ה נושא פנים, בעבודה",,Статья 33 (1991),,Artikel 33 (1991),,Artículo 33 (1991),,Makale 33 (1991),,Стаття 33 (1991),
1,283,ARTICLE,(1991-34) Ochel Peiroteichem,,rb-1991-34-ochel-peiroteichem,Article 34 (1991),,"מהו, אוכל פירותיהם בעולם הזה והקרן קיימת לעולם הבא, בעבודה",,Статья 34 (1991),,Artikel 34 (1991),,Artículo 34 (1991),,Makale 34 (1991),,Стаття 34 (1991),
1,284,ARTICLE,(1991-35) Meraglim,,rb-1991-35-meraglim,Article 35 (1991),,"מהו ענין מרגלים, בעבודה",,Статья 35 (1991),,Artikel 35 (1991),,Artículo 35 (1991),,Makale 35 (1991),,Стаття 35 (1991),
1,285,ARTICLE,(1991-36) Shalom Le Rachok,,rb-1991-36-shalom-le-rachok,Article 36 (1991),,"מהו שלום שלום לרחוק ולקרוב, בעבודה",,Статья 36 (1991),,Artikel 36 (1991),,Artículo 36 (1991),,Makale 36 (1991),,Стаття 36 (1991),
1,286,ARTICLE,(1991-37) Tora Ve Hukat Tora,,rb-1991-37-tora-ve-hukat-tora,Article 37 (1991),,"מהו תורה ומהו חקת התורה, בעבודה",,Статья 37 (1991),,Artikel 37 (1991),,Artículo 37 (1991),,Makale 37 (1991),,Стаття 37 (1991),
1,287,ARTICLE,(1991-38) Kav Yamin,,rb-1991-38-kav-yamin,Article 38 (1991),,מהו ענין קו ימין בעבודה,,Статья 38 (1991),,Artikel 38 (1991),,Artículo 38 (1991),,Makale 38 (1991),,Стаття 38 (1991),
1,288,ARTICLE,(1991-39) Yamin Tzarich,,rb-1991-39-yamin-tzarich,Article 39 (1991),,"מהו שהימין צריך להיות יותר גדול מהשמאל, בעבודה",,Статья 39 (1991),,Artikel 39 (1991),,Artículo 39 (1991),,Makale 39 (1991),,Стаття 39 (1991),
1,289,ARTICLE,(1991-40) Emet Ve Sheker,,rb-1991-40-emet-ve-sheker,Article 40 (1991),,"מהם אמת ושקר, בעבודה",,Статья 40 (1991),,Artikel 40 (1991),,Artículo 40 (1991),,Makale 40 (1991),,Стаття 40 (1991),
1,290,ARTICLE,(1991-41) Al Adam Laasot,,rb-1991-41-al-adam-laasot,Article 41 (1991),,"מהו על האדם לעשות, אם נברא במידות לא טובות",,Статья 41 (1991),,Artikel 41 (1991),,Artículo 41 (1991),,Makale 41 (1991),,Стаття 41 (1991),
1,291,ARTICLE,(1991-42) Yada Shor,,rb-1991-42-yada-shor,Article 42 (1991),,"מהו, ""ידע שור קנהו וכו' ישראל לא ידע"", בעבודה",,Статья 42 (1991),,Artikel 42 (1991),,Artículo 42 (1991),,Makale 42 (1991),,Стаття 42 (1991),
